Order ID,Order Date,Ship Date,Customer Name,Customer ID,Customer Segment,Product ID,Product Name,Category,Region,State,City,Quantity,Unit Price,Discount (%),Sales Amount,Cost Price,Profit,Payment Mode,Delivery Status,Supplier Name,Supplier Email,Stock Left,Auto Reorder,Reorder Quantity
ORD1772,01-08-2025,02-08-2025,Sandra Valenzuela,CUST513,Corporate,PROD9087,notebook,Office Supplies,North,Oregon,South Rebecca,2,4938,0,9876,6821.59,3054.41,Net Banking,Pending,Anderson PLC,leeperez@hall.info,39,No,0
ORD1773,13-07-2024,19-07-2024,Kayla Curtis,CUST388,Consumer,PROD2545,File Folder,Office Supplies,East,New Mexico,Bakerbury,6,4069,5,23193.3,15911.96,7281.34,Credit Card,Cancelled,Phillips Ltd,osutton@robles.com,17,No,0
ORD1774,02-02-2025,05-02-2025,Michael Clark,CUST726,Home Office,PROD7355,notebook,Office Supplies,South,Oregon,Port James,9,3002,5,25667.1,16460.8,9206.3,Cash,Cancelled,"Rivera, Hawkins and Kelley",reedjacob@butler.info,16,No,0
ORD1775,13-06-2025,15-06-2025,Melanie Rodriguez,CUST857,Consumer,PROD1964,Snacks,Grocery,South,Oklahoma,Miguelside,2,1710,20,2736,2367.71,368.29,Credit Card,Cancelled,Carpenter PLC,taylorveronica@hall.com,21,No,0
ORD1776,15-01-2025,18-01-2025,Mrs. Emily Ramos,CUST743,Consumer,PROD8979,Cooking Oil,Grocery,South,Hawaii,Darrylland,2,1093,10,1967.4,1189.79,777.61,Cash,Cancelled,"Ballard, Moreno and Miller",howellnicole@coleman.org,22,No,0
ORD1777,13-12-2024,18-12-2024,Loretta Hudson,CUST608,Home Office,PROD9916,Cooking Oil,Grocery,East,Oregon,New Larry,4,1822,20,5830.4,4927.95,902.45,Net Banking,Returned,"Lawson, Smith and Roberts",jasonhenderson@green-smith.org,7,Yes,74
ORD1778,16-02-2025,21-02-2025,Alec Carson,CUST326,Corporate,PROD4700,File Folder,Office Supplies,South,South Carolina,West Annashire,1,1004,0,1004,850.18,153.82,Cash,Delivered,Pittman Ltd,nhenderson@king.com,20,No,0
ORD1779,01-06-2024,04-06-2024,Kristen Houston,CUST512,Corporate,PROD7992,mouse,Electronics,East,Maine,Lake James,9,4652,0,41868,34523.24,7344.76,Cash,Pending,"Cannon, Wang and Garcia",charleskim@dodson-webster.com,37,No,0
ORD1780,31-10-2024,05-11-2024,Kristina Dennis,CUST376,Corporate,PROD5270,Sofa,Furniture,North,Illinois,Lake Joseph,7,2230,5,14829.5,10880.52,3948.98,Cash,Delivered,Newton and Sons,deanescobar@jacobson.info,28,No,0
ORD1781,08-04-2024,14-04-2024,Jeanette Baird,CUST944,Consumer,PROD1790,laptop,Electronics,North,California,Lake Donna,4,2439,15,8292.6,6374.54,1918.06,Net Banking,Delivered,"Brown, Bridges and Roberts",janet51@myers.com,25,No,0
ORD1782,18-09-2025,24-09-2025,Christopher Duncan MD,CUST165,Home Office,PROD3770,Sugar,Grocery,East,Missouri,Patricialand,10,4666,0,46660,33095.6,13564.4,Net Banking,Returned,"Roth, Williams and Potter",james24@reed.com,43,No,0
ORD1783,19-07-2024,22-07-2024,Christopher Frye,CUST617,Corporate,PROD3180,Snacks,Grocery,North,Utah,Lake Adam,5,235,5,1116.25,948.22,168.03,Cash,Returned,Bailey-Lawrence,teresaperry@jennings-leblanc.biz,0,Yes,37
ORD1784,01-11-2025,06-11-2025,Kellie Patton,CUST805,Home Office,PROD7977,Sugar,Grocery,North,Alabama,Cruzbury,7,1065,10,6709.5,4719.74,1989.76,Net Banking,Returned,Walton-Morrison,vthomas@gould.com,5,Yes,99
ORD1785,01-12-2024,08-12-2024,Tracy Solomon,CUST255,Corporate,PROD4914,Snacks,Grocery,North,Georgia,Wilcoxtown,7,125,0,875,724,151,UPI,Cancelled,Young PLC,ashley83@lane.com,19,No,0
ORD1786,16-02-2025,19-02-2025,Brian Ayala,CUST731,Home Office,PROD3619,monitor,Electronics,North,New Jersey,West Kellytown,10,1968,0,19680,14563.2,5116.8,Cash,Delivered,"Willis, Mejia and Dominguez",sarah34@gonzalez-pacheco.com,25,No,0
ORD1787,21-05-2025,24-05-2025,Latoya Higgins,CUST322,Corporate,PROD1326,office chair,Furniture,West,New York,Lopezshire,3,870,10,2349,1961.08,387.92,UPI,Cancelled,Shea and Sons,andrea02@smith.org,50,No,0
ORD1788,04-12-2024,10-12-2024,Penny Khan,CUST323,Consumer,PROD5894,File Folder,Office Supplies,South,Virginia,Fisherfurt,2,2870,5,5453,4490.18,962.82,Cash,Cancelled,Turner-Flowers,david83@phillips-shields.com,7,Yes,49
ORD1789,01-12-2024,03-12-2024,Anthony Dickerson,CUST164,Home Office,PROD8994,keyboard,Electronics,West,Mississippi,Daviston,10,4518,20,36144,24217.17,11926.83,Cash,Pending,Gould-Garcia,mark81@flores.com,17,No,0
ORD1790,30-04-2024,05-05-2024,Tony Leblanc,CUST173,Home Office,PROD9255,laptop,Electronics,South,Utah,Watersstad,7,2136,0,14952,10722.32,4229.68,Cash,Cancelled,Walker Ltd,xleonard@rush-morris.com,31,No,0
ORD1791,18-04-2024,19-04-2024,Nichole Smith,CUST658,Corporate,PROD3087,Sugar,Grocery,North,Iowa,Pamelaport,9,2576,5,22024.8,18978.22,3046.58,Credit Card,Delivered,Clark Inc,ywarren@reed.com,26,No,0
ORD1792,20-02-2025,21-02-2025,Brenda Owens,CUST443,Home Office,PROD9431,Snacks,Grocery,West,Arkansas,West Jamesmouth,9,1139,0,10251,8867.37,1383.63,Cash,Pending,Suarez PLC,mburton@salazar.info,8,Yes,94
ORD1793,21-09-2024,22-09-2024,Mathew Fitzgerald,CUST199,Corporate,PROD2359,office chair,Furniture,South,Washington,Sherryland,5,1542,20,6168,4740.16,1427.84,Cash,Cancelled,Harrell and Sons,vmurphy@watson.com,37,No,0
ORD1794,15-11-2024,20-11-2024,Sara Doyle,CUST331,Corporate,PROD7568,monitor,Electronics,East,Tennessee,Allenport,9,280,10,2268,1966.8,301.2,UPI,Delivered,"Spears, Davis and Barton",andrew73@suarez.com,23,No,0
ORD1795,19-11-2023,24-11-2023,Lisa Johns,CUST212,Consumer,PROD2321,Bookshelf,Furniture,North,Wyoming,Jennifertown,10,3494,5,33193,29142.57,4050.43,Net Banking,Cancelled,Payne and Sons,taylorsharon@kelley.net,49,No,0
ORD1796,01-03-2025,02-03-2025,Jason Cunningham,CUST507,Home Office,PROD1108,Study Table,Furniture,South,Iowa,Rosariomouth,5,3479,15,14785.75,12478.84,2306.91,UPI,Cancelled,Sullivan PLC,ellistaylor@nelson.com,35,No,0
ORD1797,18-10-2024,21-10-2024,Michael Wong,CUST802,Corporate,PROD7220,notebook,Office Supplies,West,Louisiana,Port Leslieton,10,1129,20,9032,8081.32,950.68,UPI,Cancelled,"Henderson, Hickman and Wilson",daviddean@allen.net,42,No,0
ORD1798,23-07-2024,27-07-2024,Kimberly Barron,CUST656,Corporate,PROD9040,monitor,Electronics,South,Utah,Walkerville,10,1018,15,8653,6335.16,2317.84,UPI,Cancelled,Walls PLC,rachel88@hernandez-huerta.info,18,No,0
ORD1799,09-08-2025,12-08-2025,Albert Chapman,CUST760,Consumer,PROD2697,File Folder,Office Supplies,North,Rhode Island,Port Karenville,1,379,10,341.1,294.72,46.38,Net Banking,Pending,"Hammond, Hall and Patel",cbrown@frost.com,28,No,0
ORD1800,27-01-2025,30-01-2025,Joyce Newton,CUST876,Home Office,PROD8842,Headphones,Electronics,East,North Dakota,Reyesport,6,1072,10,5788.8,4126.3,1662.5,Cash,Delivered,Johnson LLC,william47@baker.com,29,No,0
ORD1801,26-01-2024,30-01-2024,Kimberly Matthews,CUST354,Home Office,PROD2039,Snacks,Grocery,North,Rhode Island,New Rebeccaton,1,1856,20,1484.8,1200.11,284.69,UPI,Delivered,Herrera-Oconnor,mmartin@barker.com,46,No,0
ORD1802,10-09-2024,11-09-2024,Sabrina Gonzales,CUST612,Home Office,PROD2789,mouse,Electronics,North,Ohio,Sheenaside,7,4437,20,24847.2,15551.98,9295.22,Cash,Cancelled,Gonzalez-Kelly,timothy45@stone.info,38,No,0
ORD1803,31-10-2025,07-11-2025,Mary Kelly,CUST399,Corporate,PROD9386,calculator,Office Supplies,South,South Carolina,North Michellebury,7,3951,5,26274.15,21810.67,4463.48,Net Banking,Pending,Nelson Inc,bakerkatie@henderson-ponce.com,15,No,0
ORD1804,09-12-2023,10-12-2023,Dustin Ortega,CUST679,Corporate,PROD3365,Sugar,Grocery,South,Delaware,Leetown,7,2277,0,15939,11853.39,4085.61,UPI,Returned,Douglas-Hood,leslie33@brady-benson.com,50,No,0
ORD1805,05-08-2024,11-08-2024,Diana Coleman,CUST968,Home Office,PROD3075,stapler,Office Supplies,East,Oregon,New Kathryn,9,3866,5,33054.3,26450.54,6603.76,Cash,Delivered,Diaz and Sons,oballard@dougherty.com,21,No,0
ORD1806,26-06-2025,03-07-2025,Terry Daniels,CUST476,Home Office,PROD4585,Study Table,Furniture,North,Illinois,Lake Shannon,8,4105,20,26272,22317.14,3954.86,UPI,Pending,Williams-Freeman,joan60@ortiz.net,20,No,0
ORD1807,08-08-2024,12-08-2024,Michael Murphy,CUST405,Corporate,PROD6888,pen,Office Supplies,West,New Jersey,Johnnyberg,1,837,10,753.3,618.93,134.37,Cash,Pending,Fernandez PLC,ethan23@armstrong.com,6,Yes,85
ORD1808,26-11-2023,27-11-2023,Rachel Miller,CUST898,Home Office,PROD2652,File Folder,Office Supplies,North,Iowa,Smithborough,6,4113,0,24678,18003.27,6674.73,Cash,Cancelled,Haas-Hartman,isantos@olsen.biz,11,No,0
ORD1809,23-04-2025,26-04-2025,Katie Parsons,CUST255,Home Office,PROD6097,calculator,Office Supplies,North,Nevada,South Marissa,2,1953,5,3710.7,2624.59,1086.11,UPI,Returned,Freeman Ltd,alyssa61@cook.info,18,No,0
ORD1810,07-09-2025,11-09-2025,Andrea Scott,CUST931,Corporate,PROD6423,laptop,Electronics,North,Wisconsin,Port James,10,1599,20,12792,8031.26,4760.74,Credit Card,Cancelled,Harper Group,kerri65@mueller-ferguson.org,42,No,0
ORD1811,13-02-2025,14-02-2025,Johnny Bonilla,CUST354,Consumer,PROD9045,Study Table,Furniture,South,Washington,East Mark,1,3267,10,2940.3,2453.3,487,UPI,Returned,"Clayton, Rice and Stevenson",daughertykelly@ford.com,33,No,0
ORD1812,06-09-2024,08-09-2024,Natalie Gaines,CUST551,Consumer,PROD3928,Snacks,Grocery,West,Texas,New Mike,10,2409,5,22885.5,19216.11,3669.39,Cash,Delivered,Colon-Moore,matthew01@carey.com,15,No,0
ORD1813,17-11-2024,19-11-2024,Robert Cook,CUST932,Consumer,PROD7173,office chair,Furniture,West,Texas,Brandontown,5,4279,0,21395,15409.08,5985.92,Credit Card,Pending,"Johnson, Palmer and Ortiz",hkim@prince.com,14,No,0
ORD1814,14-09-2024,21-09-2024,Deanna Mccann,CUST614,Consumer,PROD4084,Sofa,Furniture,West,Florida,Davidstad,4,2892,20,9254.4,7675.94,1578.46,Net Banking,Pending,Robinson-Wilson,allisondoyle@cook.com,37,No,0
ORD1815,21-11-2024,27-11-2024,Amanda Horn,CUST247,Corporate,PROD2927,keyboard,Electronics,South,Wisconsin,Martinezview,8,3323,10,23925.6,18351.35,5574.25,Credit Card,Cancelled,Scott-Franklin,howardcopeland@flores-adams.com,48,No,0
ORD1816,30-09-2025,03-10-2025,Jennifer Long,CUST876,Consumer,PROD6576,stapler,Office Supplies,North,Indiana,Danielborough,3,782,10,2111.4,1719.97,391.43,Cash,Returned,"Brown, Lucas and Frye",matthew32@brown-maddox.com,43,No,0
ORD1817,11-05-2024,13-05-2024,Tammy Hoffman,CUST584,Corporate,PROD9812,Headphones,Electronics,South,Maine,North Debbiechester,1,4650,0,4650,3469,1181,Cash,Returned,Larson-Dunn,ramirezbrittany@cortez-shah.com,28,No,0
ORD1818,27-06-2025,02-07-2025,Hailey Blanchard,CUST992,Home Office,PROD9152,Juice Pack,Grocery,East,Georgia,Perryside,7,3015,5,20049.75,12983.45,7066.3,Credit Card,Returned,Peterson and Sons,cdavis@neal.com,32,No,0
ORD1819,28-07-2024,03-08-2024,Jennifer Moran,CUST245,Corporate,PROD3779,monitor,Electronics,West,Nebraska,Lake Kellyton,2,4883,20,7812.8,5875.38,1937.42,Credit Card,Delivered,Trujillo-Willis,jacqueline90@morris-adams.com,43,No,0
ORD1820,03-09-2025,05-09-2025,Christopher Cuevas,CUST335,Consumer,PROD8751,monitor,Electronics,East,Arizona,Port Bradleyhaven,1,2250,15,1912.5,1613.99,298.51,Cash,Delivered,Duncan-Roberts,ysmith@lewis-smith.biz,6,Yes,71
ORD1821,24-10-2025,31-10-2025,Michelle Young,CUST328,Corporate,PROD3937,calculator,Office Supplies,West,Alaska,West Dariusstad,2,1318,15,2240.6,1587.75,652.85,Net Banking,Delivered,Rangel Ltd,joshuathompson@ramirez-morris.info,34,No,0
ORD1822,04-03-2024,07-03-2024,Victoria Alexander,CUST997,Corporate,PROD9539,office chair,Furniture,South,Florida,South Tricia,9,1844,10,14936.4,9023.2,5913.2,Cash,Returned,Miller PLC,ninajordan@fischer.info,46,No,0
ORD1823,01-09-2025,04-09-2025,Tanya Jensen,CUST149,Home Office,PROD3256,File Folder,Office Supplies,North,Wyoming,Guerraberg,6,3597,10,19423.8,16256.83,3166.97,Credit Card,Delivered,Armstrong Inc,lwest@phillips-castro.com,44,No,0
ORD1824,08-08-2024,09-08-2024,Alexis Lambert,CUST852,Corporate,PROD5795,Cooking Oil,Grocery,East,Arkansas,Williamtown,3,2685,15,6846.75,4992.23,1854.52,Cash,Delivered,Conway-Sanders,jenniferholland@rivera-davies.net,25,No,0
ORD1825,10-06-2024,17-06-2024,Grace Kline,CUST547,Consumer,PROD2672,mouse,Electronics,West,Minnesota,East Deborahberg,2,1104,0,2208,1658.06,549.94,UPI,Pending,Mendoza-Martinez,aabbott@murray-ramirez.com,6,Yes,70
ORD1826,13-10-2024,16-10-2024,Joshua Jackson,CUST705,Home Office,PROD5443,Dining Table,Furniture,East,Ohio,Lake Carlfurt,10,3109,20,24872,19810.98,5061.02,Net Banking,Pending,Guzman Group,fergusonbrenda@johnson-lee.com,48,No,0
ORD1827,20-05-2024,21-05-2024,Jenna Smith,CUST402,Consumer,PROD6553,Cooking Oil,Grocery,North,Kentucky,Daughertyhaven,8,330,0,2640,2154.85,485.15,UPI,Delivered,Michael LLC,christopherwhite@warren-ray.info,45,No,0
ORD1828,14-04-2025,17-04-2025,Andrea Sanchez,CUST805,Home Office,PROD9690,Study Table,Furniture,North,Arizona,Ryanborough,7,4740,0,33180,25440.57,7739.43,Net Banking,Cancelled,"Baker, Parsons and Anderson",catherinemcdonald@wright.com,35,No,0
ORD1829,13-06-2025,15-06-2025,Gabriella Cox,CUST334,Corporate,PROD6976,keyboard,Electronics,North,Kansas,North Timothyton,3,2014,15,5135.7,3372.97,1762.73,Net Banking,Pending,Smith Group,james82@booth.net,12,No,0
ORD1830,03-08-2024,10-08-2024,Amanda Johns,CUST866,Home Office,PROD2525,Dining Table,Furniture,West,Vermont,Perezshire,7,4474,15,26620.3,17212.37,9407.93,UPI,Pending,"Williams, Rice and Hall",shannon76@hayes.com,23,No,0
ORD1831,05-12-2023,10-12-2023,Felicia Friedman,CUST259,Home Office,PROD9054,pen,Office Supplies,South,Texas,New Latoyaborough,2,2362,0,4724,4213.48,510.52,Credit Card,Pending,"Warner, Walters and Blackwell",eugenesmith@sanders.com,30,No,0
ORD1832,02-09-2024,06-09-2024,Melissa Shepard,CUST856,Home Office,PROD4397,Sofa,Furniture,South,North Dakota,Duncanberg,8,2549,10,18352.8,11580.65,6772.15,Credit Card,Pending,"Thomas, Johnson and Green",kramermichelle@lewis.com,13,No,0
ORD1833,19-06-2024,24-06-2024,Jacqueline Franklin,CUST580,Home Office,PROD1019,pen,Office Supplies,East,Washington,Jacksonshire,8,3616,20,23142.4,14642.08,8500.32,Net Banking,Pending,Miller Group,parkschristopher@bennett-davis.com,37,No,0
ORD1834,21-10-2025,27-10-2025,Michael Brown,CUST231,Consumer,PROD8596,Juice Pack,Grocery,East,Massachusetts,North Joshuabury,2,4636,5,8808.4,6939.42,1868.98,UPI,Delivered,Aguilar-Lam,tina42@green-patterson.com,18,No,0
ORD1835,30-03-2024,02-04-2024,Brittney Taylor,CUST970,Corporate,PROD4133,Study Table,Furniture,South,Missouri,Nicolehaven,5,3842,15,16328.5,12452.59,3875.91,UPI,Returned,Fields-Gregory,dannyclark@robinson.com,15,No,0
ORD1836,10-12-2024,13-12-2024,Kerri Davis,CUST317,Consumer,PROD1883,Bookshelf,Furniture,West,North Carolina,Ryanburgh,4,884,20,2828.8,1850.58,978.22,Net Banking,Delivered,"Bryant, Hill and Richardson",karabishop@chavez-james.com,6,Yes,68
ORD1837,17-02-2024,19-02-2024,Gary Harris,CUST986,Consumer,PROD8147,Bookshelf,Furniture,East,Washington,Lake Mariomouth,6,4591,10,24791.4,20194.58,4596.82,Cash,Cancelled,Weaver Ltd,robingray@barber.com,18,No,0
ORD1838,22-04-2025,27-04-2025,John Roberts,CUST409,Corporate,PROD4046,calculator,Office Supplies,South,North Carolina,Port Daisyfurt,9,1384,20,9964.8,8177.54,1787.26,UPI,Returned,Oliver Group,jamescooper@acosta.com,2,Yes,51
ORD1839,30-12-2023,02-01-2024,Michael Hodge,CUST338,Consumer,PROD7753,Study Table,Furniture,East,Wisconsin,Xavierborough,6,3106,15,15840.6,10609.59,5231.01,Credit Card,Returned,"Marsh, Curtis and Holmes",xashley@brown.info,26,No,0
ORD1840,02-05-2025,06-05-2025,Kevin Peters,CUST933,Consumer,PROD6458,Study Table,Furniture,South,Arkansas,Norrisfurt,9,4513,20,32493.6,25985.45,6508.15,Net Banking,Returned,Hall-Banks,janice10@tapia.biz,4,Yes,28
ORD1841,23-06-2025,30-06-2025,Garrett Walker,CUST903,Consumer,PROD3413,Sofa,Furniture,East,California,Lake Emily,2,2443,0,4886,3975.11,910.89,Net Banking,Delivered,Mcintosh-Kennedy,williamscarla@hammond.net,18,No,0
ORD1842,22-07-2025,29-07-2025,Jamie Zhang,CUST270,Home Office,PROD3944,Rice Bag,Grocery,North,Minnesota,Mitchelltown,7,4383,5,29146.95,22007.56,7139.39,UPI,Cancelled,Williams Inc,zbanks@lester.com,43,No,0
ORD1843,06-01-2024,08-01-2024,Vanessa Meyers,CUST501,Home Office,PROD6924,Study Table,Furniture,South,Mississippi,New Brian,6,3761,10,20309.4,15089.82,5219.58,Cash,Returned,Kramer-Williams,thomas71@li.com,36,No,0
ORD1844,19-12-2024,26-12-2024,Troy Harrington,CUST864,Home Office,PROD7889,office chair,Furniture,South,Ohio,Martinberg,9,4339,5,37098.45,23239.09,13859.36,Cash,Returned,Williams-Randall,mendozastephanie@gibson.com,29,No,0
ORD1845,02-08-2025,05-08-2025,Raymond Morris,CUST887,Home Office,PROD8463,Cooking Oil,Grocery,North,California,East Christianbury,6,1283,15,6543.3,5881.67,661.63,Net Banking,Returned,Hale-Taylor,sydney36@hernandez.org,16,No,0
ORD1846,10-02-2024,15-02-2024,Scott Miller,CUST189,Consumer,PROD2145,keyboard,Electronics,South,Nebraska,Tinafurt,10,257,20,2056,1485.87,570.13,Net Banking,Delivered,Fowler LLC,uyang@brown.biz,22,No,0
ORD1847,05-01-2024,08-01-2024,Darren Carney,CUST926,Consumer,PROD8074,stapler,Office Supplies,East,Michigan,Port Laurie,3,1643,10,4436.1,3385.97,1050.13,Cash,Cancelled,"Williams, Martin and Smith",calebfitzgerald@hurst.com,43,No,0
ORD1848,29-05-2024,05-06-2024,William Moore,CUST493,Consumer,PROD3189,Sofa,Furniture,West,Kansas,Changland,1,180,15,153,104.34,48.66,Cash,Cancelled,Perez-Frank,jbailey@gonzalez.com,3,Yes,39
ORD1849,17-11-2024,20-11-2024,Ariana Gibson,CUST415,Home Office,PROD8134,monitor,Electronics,South,Iowa,Brandystad,10,1916,0,19160,15095.26,4064.74,Credit Card,Delivered,Beck-Stewart,lisa46@martinez-dalton.com,42,No,0
ORD1850,04-07-2025,05-07-2025,Cody Marsh,CUST148,Consumer,PROD3676,keyboard,Electronics,North,West Virginia,Robertschester,10,2379,20,19032,15310.45,3721.55,Credit Card,Pending,Cline Group,tracimiller@kennedy.com,32,No,0
ORD1851,07-02-2025,14-02-2025,Jill Park,CUST110,Consumer,PROD8936,office chair,Furniture,West,Kentucky,Jasmineland,4,994,5,3777.2,3259.16,518.04,Net Banking,Pending,Hobbs LLC,amyhenderson@knight-brown.org,50,No,0
ORD1852,07-05-2025,13-05-2025,Kristin Villegas,CUST242,Corporate,PROD1483,laptop,Electronics,West,Idaho,East Debraville,1,4801,0,4801,4136.67,664.33,UPI,Delivered,Harris LLC,gilesjoseph@martinez.com,4,Yes,28
ORD1853,01-01-2025,04-01-2025,Amber Ward,CUST169,Corporate,PROD1036,laptop,Electronics,East,New Hampshire,Lake Sierraville,9,3782,10,30634.2,22802.31,7831.89,UPI,Returned,Bass-Velez,emorales@perez-walsh.com,4,Yes,20
ORD1854,12-03-2024,16-03-2024,Nancy Taylor,CUST817,Corporate,PROD2235,Bookshelf,Furniture,North,Missouri,Brookeland,2,2357,15,4006.9,2562.18,1444.72,Cash,Cancelled,Martin Ltd,chaseeddie@newton-jones.com,12,No,0
ORD1855,29-02-2024,06-03-2024,Katie Brown,CUST790,Home Office,PROD9907,Rice Bag,Grocery,South,Wisconsin,Johnsonbury,2,407,15,691.9,588.84,103.06,Cash,Pending,Johnson Inc,qsanchez@bailey.com,11,No,0
ORD1856,05-12-2024,09-12-2024,Melissa Brown,CUST492,Home Office,PROD3338,stapler,Office Supplies,East,Florida,Jasminestad,5,4342,20,17368,13192.59,4175.41,Net Banking,Delivered,"Carter, Hull and Lewis",lindabaker@willis.info,42,No,0
ORD1857,01-07-2025,03-07-2025,Keith Wood,CUST241,Consumer,PROD5407,office chair,Furniture,East,Nebraska,North Stephanie,9,2275,10,18427.5,13480.78,4946.72,Net Banking,Delivered,"Byrd, Norris and Gallagher",murraymichael@henderson.net,43,No,0
ORD1858,08-08-2025,13-08-2025,Tyler Carter,CUST341,Consumer,PROD5911,Rice Bag,Grocery,South,Oregon,West Laurie,1,2435,10,2191.5,1760.42,431.08,UPI,Returned,"Ortiz, Montoya and Zuniga",heathermolina@richardson.com,20,No,0
ORD1859,01-12-2023,02-12-2023,Kimberly Black,CUST923,Consumer,PROD4227,monitor,Electronics,East,Minnesota,Ballstad,10,3475,15,29537.5,21781.16,7756.34,UPI,Delivered,Fernandez LLC,njacobson@torres.net,16,No,0
ORD1860,31-08-2024,07-09-2024,Edward Mclean,CUST811,Consumer,PROD6727,File Folder,Office Supplies,West,Iowa,New Anthonyborough,8,3612,0,28896,25410.58,3485.42,Net Banking,Pending,Nichols-Mclean,scottkevin@davis-pierce.com,43,No,0
ORD1861,18-08-2025,25-08-2025,Kimberly Wood DVM,CUST389,Consumer,PROD6935,Bookshelf,Furniture,South,Alabama,Kathleenfort,2,4984,15,8472.8,5364.23,3108.57,Credit Card,Returned,Shaw-Dillon,xgibson@scott.net,22,No,0
ORD1862,23-03-2025,27-03-2025,Logan Martinez,CUST275,Home Office,PROD5449,stapler,Office Supplies,West,Missouri,North Victoria,8,4061,5,30863.6,24501.07,6362.53,UPI,Returned,Henderson LLC,saramartin@fox-jones.org,43,No,0
ORD1863,04-07-2025,07-07-2025,David Sanders,CUST861,Home Office,PROD7227,notebook,Office Supplies,South,Maryland,North Donnaville,10,4139,15,35181.5,28283.69,6897.81,Cash,Pending,Gibson-Fisher,lynn96@thompson.com,19,No,0
ORD1864,07-03-2024,14-03-2024,Roberto Bell,CUST121,Consumer,PROD4064,Cooking Oil,Grocery,North,West Virginia,Bethmouth,6,4125,20,19800,13493.17,6306.83,Cash,Returned,Jenkins PLC,matthew61@hernandez.org,46,No,0
ORD1865,07-02-2024,13-02-2024,Donald Evans,CUST141,Corporate,PROD8886,Sofa,Furniture,West,Louisiana,Matthewmouth,7,4416,10,27820.8,17355.85,10464.95,Cash,Pending,"Thornton, Roberson and Horton",srush@calhoun-sanchez.org,9,Yes,54
ORD1866,15-09-2025,19-09-2025,Derek Lynch,CUST184,Corporate,PROD7965,monitor,Electronics,North,Alabama,Lake Matthewfort,10,4130,10,37170,28785.09,8384.91,Cash,Pending,Matthews-Cohen,alevy@rice.com,2,Yes,27
ORD1867,27-11-2024,30-11-2024,Lauren Turner,CUST404,Home Office,PROD3372,Sofa,Furniture,South,North Dakota,Johnchester,5,4500,10,20250,14811.53,5438.47,UPI,Cancelled,Gonzales Group,heatherblack@miller-carroll.com,13,No,0
ORD1868,24-01-2024,29-01-2024,Gary Scott,CUST675,Home Office,PROD8909,pen,Office Supplies,East,Iowa,Youngberg,7,782,5,5200.3,4168.34,1031.96,Net Banking,Pending,Hernandez Inc,karen34@phillips.com,17,No,0
ORD1869,17-08-2024,22-08-2024,Dennis Hickman,CUST580,Corporate,PROD8891,File Folder,Office Supplies,West,Maine,East Rhonda,4,2155,10,7758,4821.06,2936.94,Cash,Cancelled,"Cordova, Davis and Torres",kadams@kennedy.com,47,No,0
ORD1870,31-08-2024,01-09-2024,Erik Ray,CUST257,Consumer,PROD9670,Study Table,Furniture,North,Kansas,Lake Richard,5,1445,20,5780,4269.71,1510.29,Cash,Pending,"Johnson, Dennis and Moore",asolomon@vega.info,31,No,0
ORD1871,20-07-2024,27-07-2024,Kelly Ramirez,CUST966,Corporate,PROD4161,File Folder,Office Supplies,East,Arkansas,Russelltown,2,108,20,172.8,126.84,45.96,Credit Card,Pending,Wilson PLC,ellisjasmine@robinson-dillon.com,20,No,0
ORD1872,23-11-2024,29-11-2024,Eric Allen,CUST143,Corporate,PROD8855,Rice Bag,Grocery,East,Ohio,Connerbury,10,3000,15,25500,19204.97,6295.03,UPI,Pending,Romero LLC,alexis22@mendoza.com,16,No,0
ORD1873,30-07-2024,03-08-2024,Joshua Hayes,CUST258,Consumer,PROD3050,Bookshelf,Furniture,West,New York,East Sarahmouth,6,4449,15,22689.9,15605.5,7084.4,UPI,Returned,"Walker, Brooks and Garcia",rickyjenkins@johnson.com,44,No,0
ORD1874,16-06-2025,18-06-2025,Rebecca York,CUST642,Corporate,PROD2397,monitor,Electronics,North,Florida,East Randall,3,883,0,2649,2113.8,535.2,Cash,Cancelled,Mann Ltd,lisacoffey@edwards.com,37,No,0
ORD1875,24-01-2024,31-01-2024,Kristin Garcia,CUST554,Consumer,PROD7487,Cooking Oil,Grocery,East,Maryland,Lake Lindsayland,8,4014,5,30506.4,22806.52,7699.88,Cash,Pending,"Williamson, Guzman and Jensen",douglas25@robinson.com,27,No,0
ORD1876,30-01-2024,31-01-2024,Justin Bernard,CUST545,Consumer,PROD7378,File Folder,Office Supplies,North,Virginia,New Sarahaven,2,4295,5,8160.5,7158.42,1002.08,Credit Card,Delivered,Rose-Johnson,durantravis@taylor.org,1,Yes,57
ORD1877,04-01-2024,05-01-2024,Adam Brown,CUST817,Consumer,PROD7704,File Folder,Office Supplies,East,New Jersey,Calhounshire,6,3682,20,17673.6,10750.3,6923.3,UPI,Delivered,Thompson-Weber,haley65@warner-thomas.com,49,No,0
ORD1878,17-03-2025,21-03-2025,William Bruce,CUST186,Home Office,PROD3048,Headphones,Electronics,South,Oregon,New Melodyfort,10,2329,20,18632,14021.68,4610.32,UPI,Delivered,Johnson LLC,mary74@stephens.biz,21,No,0
ORD1879,12-05-2024,14-05-2024,Charles Little,CUST643,Corporate,PROD6514,monitor,Electronics,West,Illinois,Sullivanville,8,3336,20,21350.4,15280.18,6070.22,UPI,Delivered,Colon-Garcia,griffinjason@roy.com,5,Yes,73
